Time;Epoch;Train Loss;Test Loss;Exp_Diff;Train_1;Train_2;Train_3;Train_4;Train_5;Train_6;Train_7;Train_8;Train_9;Train_10;Train_11;Train_12;Test_1;Test_2;Test_3;Test_4;Test_5;Test_6;Test_7;Test_8;Test_9;Test_10;Test_11;Test_12;Exp_1;Exp_2;Exp_3;Exp_4;Exp_5;Exp_6;Exp_7;Exp_8;Exp_9;Exp_10;Exp_11;Exp_12
00:00:06;1;2.1858933261639066;2.1900922658493114;0.0009117110393285164;1.9496132799996477;2.138015325676535;2.5671408682445414;2.3580491310007186;2.568357053478646;2.0495742142940476;1.930271841420463;2.2973488404844065;2.39542385310408;1.7513417238206808;2.3335832880160194;1.6622295035445296;1.9666408553499475;2.1163141585190446;2.5275040136688687;2.3766169307898926;2.587316167921097;2.0552036256906794;1.9364594741570411;2.3341756939960785;2.4003660588995412;1.7622046226939632;2.3375808692932307;1.6514465682233395;0.0001330601973635626;7.42510527187767e-05;0.0025982391409054275;0.005680936969211597;0.0004309549579235193;0.0005974879709611044;0.00012350807025681245;0.00024003587915093729;0.0005027748436863025;0.00022505823753373797;0.00011519170354612304;0.00021903344868429197
00:00:12;2;1.784918139469953;1.783516420028652;0.0007492506752461223;1.6120984757170613;1.8460878191682628;2.080623201673361;1.9861806948069949;2.0001717018777403;1.6650899176738412;1.4019242045867413;1.9795777455307335;1.871852805409829;1.4350571219068564;1.8736132532081298;1.4897665923353574;1.6018529409323141;1.834909049699413;2.0293767806157033;1.9819377311858684;2.001767899460131;1.6691295412119715;1.4102886344439065;1.9915100879221899;1.9107623732533792;1.4420482095910117;1.8650528010877938;1.4949465836501366;5.741401038556182e-05;7.688255169892567e-05;0.0029565524322018575;0.003996722470056706;0.00027117754266695043;0.0008135359080652241;9.834209111247122e-05;0.00014852693415083663;0.0002776702799075995;0.00011238555885641263;7.008499940779063e-05;0.00011171332444313083
00:00:18;3;1.5802442238631722;1.5837730543898518;0.00024923780381435945;1.5624425235740151;1.6494511304975705;1.7378910026098398;1.5713579943152398;1.6375941342289737;1.4898384354304324;1.5416491545652138;1.7034032039476652;1.7170418820788722;1.317558307844236;1.6775047243481678;1.2794145101955405;1.5710473546229193;1.6537479890047762;1.707982151298705;1.563034750543545;1.6445721837505323;1.5047942047058085;1.569226370446595;1.7111961068466999;1.728483272371937;1.332563752444405;1.6660943722840078;1.2797474216364697;4.508368834081088e-05;7.781628434995882e-05;0.0006789927907184623;0.0007876107658959715;0.00014069050624119887;0.0005695310469483055;9.631150608767264e-05;0.0001096192397661806;0.00024074340212810625;7.644274202008325e-05;5.391152369481863e-05;0.00011410014958074363
00:00:25;4;1.479099460016754;1.4835222333049574;0.00021947104078540928;1.340743504149688;1.8174811386792826;1.6170560490952903;1.4225080624747204;1.450198089415049;1.4721134510711986;1.133505750167702;1.4889927179151032;1.5436159117938104;1.3271284995301451;1.6098506948756448;1.4162715606258607;1.3561576599289147;1.812198321443641;1.5934772027043589;1.425471161253313;1.446825318841807;1.4610083451496005;1.1574195735932866;1.4874278317687832;1.56371249645227;1.3442468001934353;1.6163384263487661;1.4391098725954408;7.37480072873805e-05;8.260551021619156e-05;0.0006921040387104953;0.000295340867409333;0.00013491098760245012;0.0008733631914108273;8.353641937651844e-05;3.1706307235752096e-05;0.0001798216725034014;5.542424680082453e-05;4.788752865728615e-05;8.32037122144509e-05
00:00:32;5;1.3642885078872335;1.3607942956793513;0.0003610603030685877;1.2185504331507513;1.462003972065944;1.5583593071848152;1.362914124963949;1.3262069570201938;1.5750703062252454;1.0016581835843719;1.5295758243382238;1.513210228571227;1.2759441023780607;1.304717741799184;1.1064980649345924;1.2073515335294371;1.4551735783963107;1.524978714397631;1.3539996115493247;1.3298364994203837;1.5753371147937265;1.0200246651714886;1.5291781303396603;1.5124181504889462;1.2792917326275899;1.3079032234888293;1.1060899203217935;6.638038144860564e-05;5.7400239126533244e-05;0.0015451677910035108;0.0009682038395177342;0.00018048109661923743;0.0010429737883351472;7.507186669166636e-05;5.7664800317684515e-05;0.00016817917244319752;5.0309965242899365e-05;3.804648060590261e-05;8.284421547093498e-05
00:00:38;6;1.2814540552416422;1.2846980009899542;0.0001720596357165335;1.157726497807539;1.417097161061075;1.6021927996421592;1.2933574008549815;1.146177224901162;1.1841625302651446;0.9807571954217226;1.3500051914488782;1.478865905985971;1.2477845257894813;1.3094108852223707;1.0762313556796788;1.1579273393323095;1.4185277961281475;1.5871421734518596;1.2930442810682008;1.1647405096515189;1.1853610233612077;0.9905829241228733;1.3551239826634855;1.5078736882468446;1.2482330859436568;1.289074429547522;1.0902236449877307;6.224305155536534e-05;4.972018220134723e-05;0.0007946470302438989;0.00023298244529513888;0.00011901496091476984;0.00042333593679593786;5.798538822746504e-05;2.98547405286168e-05;0.00013957886427432736;3.2255672108023616e-05;4.024237339916857e-05;8.285498305434296e-05
00:00:44;7;1.241287022221461;1.2449733487752874;0.00019521157587184604;1.249487349387907;1.2309633404633824;1.3041866329969656;1.253295729881734;1.5776689698026252;1.1191023174357229;1.0307638537102795;1.2678916164668994;1.3328229680940644;0.9540274369173186;1.3736780978311804;1.0753367167058443;1.2560666310039603;1.23563815034564;1.2753815530598056;1.2495165759219153;1.5921014619758804;1.113715826029665;1.0396248510575812;1.2794807830310466;1.3525268548100666;0.9662872295203656;1.3585270887579788;1.097921491266775;7.966404671700476e-05;4.455238443592522e-05;0.0006389801155624437;0.0006989645931499312;0.00014093238568802617;0.0003817896859328341;6.206504152753286e-05;3.0385256791708402e-05;0.0001291764664962814;3.2647630774781705e-05;3.2081017476228154e-05;7.13002859094551e-05
00:00:51;8;1.1398899665996498;1.1489594749162653;0.00012908176788150805;0.9880449318087207;1.2789420991241036;1.3114977706904531;1.1425277474283881;1.122782536844608;1.073311941637406;1.0982780011490836;1.2047062565619988;1.2462690867536144;0.8736817695403823;1.2085090244405357;1.0524713581361407;0.9939763485116878;1.2820034485023104;1.3049227768927771;1.1311155477843589;1.1388710151255028;1.079183759420186;1.1384652307776073;1.2122819162903344;1.2734654042866074;0.8974806510599922;1.203749462545522;1.0601568680148017;9.420517960187414e-05;3.811468069096715e-05;0.0005267092764610632;0.00015755293164130283;7.554076057458389e-05;0.0003178334227105628;6.718487964487036e-05;2.8432378091823358e-05;0.00011568443667173527;2.835602400038941e-05;3.566032775839141e-05;6.370691673053265e-05
00:00:57;9;1.1564297784181858;1.1606159182091371;0.0001903083613939464;1.074487201264804;1.4270569192867668;1.1718613553392991;1.2479809636817254;1.0346288846168967;0.9711807791830389;0.8847967580212903;1.1677292067944796;1.225919919777104;1.3786615726641773;1.1988441861417753;0.9619288486106554;1.075712865834338;1.4205842804327586;1.1602239114849204;1.2343201703983775;1.0509996183608923;0.9829555274115713;0.902489861662349;1.1699006832842103;1.2542897839627472;1.388511373627741;1.1923879925494183;0.9708316817096836;6.292861941386551e-05;3.887670845135499e-05;0.0007575749220375484;0.0007194417168040608;9.867702226820679e-05;0.0003473853279943635;5.052165466309367e-05;2.0865713150843247e-05;7.460541020338723e-05;2.7663108582225682e-05;2.816104711412998e-05;5.699908604427618e-05
00:01:04;10;1.0633832175058082;1.0724433987333717;0.0001066532151791326;0.9036615614340167;1.1793479780022393;1.270247364691227;1.049252570165783;1.0007468941781792;0.9477943872298031;0.9722565875135551;1.1448077708831954;1.3207992735785834;0.8071050490901711;1.040381352050984;1.0067184314342663;0.9091404651922893;1.1845847464542658;1.2575440232542334;1.0605512601792793;1.0270518631235455;0.9535355553899622;0.99093731007331;1.1557899121792705;1.3285669473910962;0.8266242720391112;1.0634636681374068;1.0022120650276567;6.34643112332989e-05;3.5847528099773077e-05;0.0002327389905707453;0.0003986252734097311;4.648559224825362e-05;0.00024099701046090605;4.875949132899461e-05;2.3041720869833016e-05;7.353277054191225e-05;1.8615080267401528e-05;3.381708492737057e-05;6.391372819137124e-05
00:01:10;11;1.0407090124818485;1.045566426376396;0.00011876214979241649;0.9191918498309923;1.2237151655568015;1.2090447116673742;1.1007625923078865;0.9834607659522355;0.9752708924303771;0.8742159495025912;1.1650689800848424;1.1963457610336878;0.8121192404963725;1.0409676514351922;0.875591606511964;0.9164107603563164;1.2277214472447708;1.2001996007178155;1.1041292677486472;0.9960843911835523;0.9776529860028477;0.883138236217811;1.1618094023959251;1.2222798145405123;0.8247375925200964;1.0434884283676453;0.8781050550803797;6.725903261335318e-05;5.47068824323375e-05;0.00040371574707578965;0.0001999655323112133;6.990909610792926e-05;0.00038280256449131525;4.937478813273069e-05;3.071397993091046e-05;6.581831556114698e-05;1.7568276867830842e-05;3.187724203150322e-05;5.1434339952937324e-05
00:01:17;12;0.9863489152957619;0.9980799797401821;9.950776821415395e-05;0.8674748919185867;1.248840357192166;1.0765118302212895;0.9541493746575544;1.012760673532774;0.9436595782160233;0.8397190518582504;1.0281206052941445;1.1624607803633724;0.7210331885227808;0.8895506679458418;0.975896659383279;0.8724597083733697;1.256231812662645;1.0857330991673209;0.9680561409445757;1.031379179087324;0.9522756941501913;0.8609368080382559;1.041357282861993;1.179125605129925;0.7536608067929194;0.8897128941604079;0.9759969227427107;5.9133386684703176e-05;6.062208445279725e-05;0.0004915417580820684;0.00011499640825110064;0.00011497065768339195;0.00011812124891926682;5.928175312762365e-05;2.8389691143613734e-05;5.639997969100245e-05;1.690354325550536e-05;2.674264807887145e-05;4.699005919990279e-05
