Time;Epoch;Train Loss;Test Loss;Exp_Diff;Train_1;Train_2;Train_3;Train_4;Train_5;Train_6;Train_7;Train_8;Train_9;Train_10;Train_11;Train_12;Test_1;Test_2;Test_3;Test_4;Test_5;Test_6;Test_7;Test_8;Test_9;Test_10;Test_11;Test_12;Exp_1;Exp_2;Exp_3;Exp_4;Exp_5;Exp_6;Exp_7;Exp_8;Exp_9;Exp_10;Exp_11;Exp_12
00:00:16;1;1.7698833450461253;1.7602642161207822;0.00023038266753213526;2.396036342430983;2.3492829874275656;1.8328818645253093;1.9509383745360618;1.5299855269399976;1.5783563014408308;1.307740319364556;1.6475732644731578;1.6232889305837896;1.3788308772193505;1.7441340011071644;1.5261437170374719;2.363891686903737;2.3155855378289103;1.8054825656519546;1.9324605992661;1.5596308739802387;1.5749070181318208;1.2793362047786037;1.6585611026824185;1.6522254798558518;1.423898387281933;1.7013095578547615;1.5120094522080878;5.6929558071271436e-05;3.125574414669175e-05;0.0004318526101259574;0.0009411999874623239;9.019685646341634e-05;0.00036581474830622537;2.2394342682859387e-05;0.0001463271962012436;0.0003702281268702783;6.375418009161646e-05;0.00018617181653069048;5.8466843433049475e-05
00:00:33;2;1.5654683711442476;1.5646913078036069;0.00019392899110696124;1.2728615889149748;2.1518917982267993;1.4713401028562203;2.0052006222372087;1.661183474747557;1.3297301488942581;1.3968089168557412;1.315225589135497;1.3659498530349832;1.2988524389311926;1.4996113650814322;1.720909763870335;1.255558127486917;2.134236590874604;1.4550799071377842;1.9942402128296979;1.673571728498228;1.3098425233794864;1.3728255386419554;1.3298416240957374;1.4231436217815727;1.3101630933417385;1.4971508203336041;1.7321887940344092;6.114130182478865e-05;4.071744601216815e-05;0.0008345200600764381;0.0001877845190340107;0.00014363743190232893;0.00030267016662843837;2.291080902060413e-05;0.00010284712983921391;0.00047403530222649555;3.894066353152898e-05;9.245268839327922e-05;2.5490374794239814e-05
00:00:50;3;1.5373654026776495;1.5425846396463863;0.0001396835419380891;1.0238274151123914;2.0018699118184315;1.4684196657218258;1.429620150184956;1.267517987040145;1.3565073900438076;0.9465387700213924;2.1522037803123646;2.099445849012824;0.9560967266985364;1.6585965076505071;1.434839675100538;0.9945341503798216;2.0161903551046247;1.4733177275314822;1.4180466296051728;1.2893058904770989;1.3644337095759997;0.9451398269467747;2.1501413894289034;2.1414071069378426;0.993411572252405;1.6433344907287046;1.4162411817373162;3.737836095135722e-05;3.50742583319673e-05;0.00033685973642511805;0.0003340094112203313;7.496257851933409e-05;0.0001262340569945534;7.455598960294673e-06;9.051322290141406e-05;0.0004911449814455224;3.10253616752277e-05;7.937198495925037e-05;3.2172950872698745e-05
00:01:06;4;1.598959020737784;1.6092851141039994;0.00013562812921539882;1.1575613129530269;2.284722046777011;1.284526763736848;1.476564247267964;3.321989989332426;0.9208992210876177;1.2693346087631188;1.2101356152799856;1.3830136230652512;0.9421759896772648;1.175889072551355;1.0711841831884705;1.1493091302552711;2.28123944632313;1.2809825384979368;1.4742549089585872;3.3469005074899263;0.9355284542355923;1.3265918451807885;1.2050716554164973;1.4212729319629016;0.96857822596486;1.1825374377488311;1.0453314690701723;3.164914264962499e-05;3.955964079128738e-05;0.00022079564793413492;0.0005156488919041939;0.00019070638069004694;0.00011581627472634269;5.256107930049195e-06;4.357468121936319e-05;0.00034916117002682916;2.7178216737108478e-05;6.514965091441813e-05;2.304174506138722e-05
00:01:23;5;1.2379258799686665;1.2453419864884772;0.00023574733323533792;0.8974662608625992;1.519089181811274;1.714712617082093;1.380133414018098;1.0471669237344394;1.3579381810351925;0.8928771161933494;1.0244420346603582;1.0417269686973345;0.8186131175282172;1.4484895782351004;1.3381815105655073;0.9075032587411925;1.5162412173879525;1.7228353802497074;1.3794733664390313;1.0770420246879684;1.3692169549795798;0.89247991210723;1.0283579152881845;1.080891972981935;0.8685224268631011;1.4405538736223613;1.3153677554270473;3.160439418446111e-05;3.7665151480543555e-05;0.0015620629192884834;0.0002642410244656007;9.721882595232218e-05;0.0002983704365923868;7.115954337307187e-06;5.5134972828567226e-05;0.00035700857275604937;2.1612983993069655e-05;7.760326423915526e-05;1.932949870610924e-05
00:01:40;6;1.2295879340092413;1.2375020885488772;0.0001836724799918197;1.0242870432296758;1.4818632500856537;1.1617478444906224;1.492339277285087;1.2182697967172889;1.403284693339056;0.8323324621515927;1.4530697283883394;1.3401500619739037;0.9437281584145242;1.0131539760861525;1.1619534535779459;1.0210723345047321;1.504631843916358;1.1535100990830631;1.470858486180636;1.2612487633948692;1.4153847494002292;0.8539751345742712;1.4493011429303555;1.3740300253721223;0.9745167142994029;1.0126612730673317;1.1355556618157592;2.588029008292148e-05;5.372538427812853e-05;0.0005314994609153123;0.000979549601852693;7.256170815848339e-05;0.0002260150818844254;4.87863996271886e-06;2.4711221405151413e-05;0.000187111599606322;2.0828510040212482e-05;5.715956864100028e-05;2.0148693074466925e-05
00:01:57;7;1.1524994923184535;1.1562203871582122;7.658128782212353e-05;0.8257951975949628;1.4176827067746949;1.1599520025022225;1.0652369960856296;1.1560370460890972;0.7488618012919472;0.8511548198327451;1.0329212386885855;1.7588638913164287;1.0691715920351716;1.3344622976191165;1.0300261130997996;0.8174758979087873;1.4240465846815293;1.1482445649100474;1.0597547281661366;1.164051846809699;0.7560475175055106;0.8725212671663282;1.0294187906977676;1.7863673575386991;1.0875903202580373;1.3173537345253747;1.023436567050313;2.009805878826916e-05;5.8687808245266073e-05;0.00021692850541871794;9.670567994261281e-05;7.761186701398117e-05;6.644571056484816e-05;3.8320871947613615e-06;4.2709711535759166e-05;0.00025895011379642414;1.682941790396236e-05;4.39969838741585e-05;1.6179509586721424e-05
00:02:14;8;1.0948600413053942;1.1005504194179523;0.00012201546898085264;0.7618237611576842;1.858321198710106;0.9949776525344363;1.34822852231971;1.0092772126778797;0.719473373830456;0.8196452626563407;1.067220896675361;0.931798351199093;0.7288431802271221;1.392258525723559;0.9264353146487528;0.7791978560600573;1.8600244651820395;0.9927712202937987;1.3336796636986545;1.0316656418469703;0.7348238697707301;0.8312898498935428;1.0718532474510352;0.968935318555256;0.7396302312950784;1.3796185682981215;0.9327108782913641;1.542044781469425e-05;2.8102877249551084e-05;7.645717625452698e-05;0.000818561513564125;6.875193367415265e-05;6.752219714052744e-05;6.4885373662149524e-06;4.476290360364115e-05;0.00026726084323892347;1.3542027438228373e-05;4.0302874000261325e-05;1.7012296425384997e-05
00:02:30;9;1.021385127250835;1.0278138037768918;8.457306474055351e-05;0.7369135482786342;1.8790751044599565;1.0063511608143612;0.9226281416692501;1.165766410805816;1.0345542328543542;0.6822322882195804;0.9386293445048682;0.8515378243142746;0.67957930862171;0.8847678998666598;0.913915633607934;0.7380729886453768;1.876034074239505;1.0089513151472314;0.9099730286485068;1.1861379600475142;1.0490648264919866;0.7119628398149619;0.942274981188244;0.8815226525264629;0.709280518365255;0.8928756917408225;0.88707578773199;1.2451162860862532e-05;7.41758431684914e-05;0.00016049898934892266;0.00018009551927154288;8.489729870230902e-05;0.00018443522851036324;3.3772872923764967e-06;2.2128111410135104e-05;0.0002149385912233287;1.5826980337371832e-05;4.621066217020854e-05;1.5841102590729555e-05
00:02:47;10;0.8856069221674481;0.8922995109232557;6.810793818224195e-05;0.6930764127445023;1.450996528079358;0.885278125856018;0.8996184807440454;0.8388384275243592;0.6232859358917111;0.6474979007480849;0.8705856474413801;1.0094694722893836;0.7297476334538507;0.8845271702391808;0.7934493161493089;0.6909570782623935;1.4549285357556558;0.8822983449489483;0.8878843454822996;0.8688294180122357;0.6286109492647207;0.6602114238317325;0.8712378407660499;1.0305247182969557;0.763337958054226;0.8822570969146775;0.7907961510385251;1.2189920528464162e-05;6.570653438450595e-05;7.463791332647474e-05;0.00022919160657143797;6.746052490782782e-05;4.3256647742401024e-05;8.73464980422125e-06;2.214616956130681e-05;0.0002226436771968384;1.3569853195157074e-05;4.233407177072169e-05;1.5423689197546246e-05
