Epoch;Train Loss;Test Loss;Exp_Diff;Train_1;Train_2;Train_3;Train_4;Test_1;Test_2;Test_3;Test_4;Exp_1;Exp_2;Exp_3;Exp_4
40;1.474882994828015;1.0589373218190428;2.0558179745823146;1.693993788256878;1.445497747049027;1.371732103906315;1.3639617793454617;0.7922937371590891;1.140072260106356;1.1067953486042519;1.1545141624148008;4.192646026611328;1.7853359436988836;0.6736150586605066;1.5716748693585394
41;1.464959156470463;1.052571275114623;2.1573321060091257;1.6739557318832272;1.4416237980442417;1.3528737571533933;1.368848764145415;0.8590662066970933;1.1359670629183116;1.075537608983579;1.1164354324068617;4.179164886474609;1.9095446830987934;1.054914610683917;1.4857042437791825
42;1.459503923756702;1.112670809593287;1.9639669463038447;1.6874248359411166;1.4287574353056092;1.3458206467456066;1.3493047124923534;0.8991823316935419;1.2068564059743503;1.150275848385899;1.1678953494245925;3.50789737701416;1.5276723793148999;0.9185872793197635;1.9017107495665548
43;1.428596501125476;0.9922920810633794;1.9326551777869465;1.6379591165274037;1.3839218103532167;1.335695332108095;1.3346610755881576;0.7539223900365991;1.1366335878210096;0.9997779268442407;1.0385968810936865;3.8326196670532227;1.6123796033859257;0.7690077552199358;1.5166136854887007
44;1.4158051713160948;1.08911471577527;2.0715506015717984;1.624619430146557;1.3891266318157318;1.3089866208556507;1.317387593559763;1.1242062487803062;1.118283646763665;1.0532421465838306;1.0587570172696974;3.9103593826293945;1.8315346604585652;0.7769074493646616;1.7674009138345717
45;1.4174654941663354;1.081592837363284;2.1000333497673274;1.62104990593256;1.3927155480332603;1.315518730657913;1.3186298816656101;1.0140009142652864;1.1562974502268206;1.0054198071428928;1.1416136071981675;3.5271425247192383;1.947458929419518;0.8849122205376619;2.040619724392891
46;1.4101418211224164;0.9806043288435898;2.189997193813324;1.621107536354505;1.364639317721617;1.3100478322545053;1.3219471963638323;0.6431553407224578;1.1699945094975681;0.9931130610597225;1.0380413718850643;3.712556838989258;2.1523399493098263;1.0243452170491212;1.8707467699050901
47;1.396730788557488;1.073793535885881;2.121054239049554;1.6054145800291852;1.3572431258432496;1.2964185107171335;1.3050907043468396;0.9555279668816214;1.208736474733374;0.9935769992312101;1.1184173750976487;3.5459508895874023;2.0371190971136097;0.9506617763638491;1.950485193133354
48;1.3970860709087134;1.14592848187244;2.0745089047402145;1.6109027476834497;1.3677919511925718;1.2893853479509418;1.2957703915397734;1.0257998171559657;1.2638381408408454;1.1411151091878549;1.1405755350085165;3.8441972732543945;1.8502935528755193;0.9663039574027056;1.6372408354282377
49;1.3848595518280764;1.0558641866271055;2.0016503198444844;1.5904601700577836;1.3380180001721471;1.2847460165974482;1.3041916484908636;0.8663632411167157;1.1562555560698426;1.1097670832698687;1.0678490244644259;3.863348960876465;1.75429903626442;0.6756795698404306;1.7132737123966215
50;1.3687918010759783;0.9777123094006949;2.0945405324548485;1.5720307717555086;1.3378320413787095;1.2574477083542042;1.2853458381892078;0.7509279769693683;1.0905091522065304;1.067378163606257;0.965031741785798;3.776102066040039;2.0121618404984476;1.030048588514327;1.5598496347665793
51;1.3680091228527316;1.0734005934252704;1.9828583815693857;1.5814584539987495;1.3304264044977865;1.267972919574405;1.267673167433945;0.9693954664222185;1.0915059844908284;1.10783742335793;1.1181854443645014;3.6217308044433594;1.609268358945847;0.8886320644617075;1.8118022984266282
52;1.3536898953482046;0.9950799545634649;2.142250708639622;1.5394168840776936;1.3260889469061312;1.2619521030861611;1.268489654889247;0.6581771936969011;1.1254772868687626;1.0666598440398742;1.059753212058464;4.193793296813965;1.8555320566892628;0.9309550279378885;1.5887224531173707
53;1.3619321519321719;1.0396675166121905;2.1172567946463823;1.5590231142608635;1.3302053826211815;1.266735616066452;1.2707549757838887;0.904292186017298;1.1585379149189217;1.032930507064185;1.0472508256494988;3.825575828552246;2.0545839360356335;0.9531009888648977;1.6357664251327513
54;1.3420607247658607;1.1573104458786858;1.8555346797406673;1.5355686568146527;1.3100781063151492;1.2544396248209646;1.2476431592551163;1.104986317296711;1.2297694194245024;1.1421946065575868;1.1487096068109461;3.7486629486083984;1.6236445894837384;0.8705059310793867;1.1793252497911453
55;1.3275111003288182;0.9712690643735656;1.91310105599463;1.5227733301368584;1.2976549117153229;1.2359880778766463;1.2323674323145475;0.7517916961900949;1.1013246779047394;1.0241140073724393;0.972901886900328;3.6937522888183594;1.568649067282677;0.8948541784286493;1.4951486894488333
56;1.3301244155367637;1.0170335519322722;2.197297667860985;1.5275493960317643;1.2985718767805954;1.2283326203912328;1.2443579632265416;0.727700173217495;1.1828787597200636;1.0184088442021217;1.0823690216693949;3.564828872680664;2.3741836071014406;0.9245073434710501;1.9256708481907843
57;1.3294006329940122;0.9847961350717446;1.9862203618139032;1.519379147491762;1.3014320327537612;1.2373549554263472;1.2393298833574364;0.8466960730422955;1.105912225098028;0.987704690837557;0.9817316698930151;3.821274757385254;1.8465030252933508;0.9855382314324369;1.29156543314457
58;1.3107875492912402;0.9630797185075325;2.0741277933120728;1.518893332275877;1.272149786240446;1.2170144498481106;1.2108384640766803;0.7499845204786889;1.0446197039399479;1.0312844793621692;0.9964112496503171;3.6812076568603516;1.9763415127992634;0.8379553353786459;1.8010066682100294
59;1.3149112984637776;1.084642488409225;1.7080103888362648;1.5243952826074103;1.2901353767300834;1.2106196002550045;1.2091884913857218;0.7948019736947538;1.2068662265752506;1.1097599899498851;1.1772823782001813;3.6334733963012695;1.2893147680163386;0.613752132058143;1.295501258969307
60;1.3116744892669114;1.155757108924844;1.6684808623790741;1.5005206921261975;1.2828568697967022;1.2091083148601423;1.2339906194390522;1.2470198273597664;1.1836920091211747;1.0879704137720985;1.0969198292238418;3.073274612426758;1.5292955330014233;1.0249538847804063;1.0463994193077084
61;1.2942271174168174;1.0888972034748348;1.6780329004675152;1.487422464543056;1.2685063690064247;1.1991520079554794;1.2002482078255452;1.0224344593406856;1.154745063266179;1.1359762605459072;1.036116796388737;3.2891550064086914;1.3523690167069438;0.8903426730632776;1.180264905691147
62;1.2960187962151037;0.9849826848271181;1.7860489071905614;1.4948929236027217;1.2614812765027652;1.1936235540484712;1.2115617365166456;0.9035736578063833;1.1204714148357078;0.9804173656414253;0.9206757180104188;3.16522216796875;1.5727214208245281;0.845536780953407;1.56071525901556
63;1.287444062147981;0.9850885229290023;2.0437590727210044;1.4644376363215303;1.269593185650948;1.198058732145442;1.1992746494018747;0.7851701216152002;1.1350686604962714;1.0142646708892402;0.9736486976412988;3.5956621170043945;2.0187256848812107;1.0474992489814747;1.513149240016937
64;1.2767608111089874;0.9835527302049081;1.7395460536330938;1.4734757037156214;1.2424940545453775;1.1792996113760046;1.1894549033162436;0.7950298302445085;1.0930333173318387;0.9698618850423524;1.0497988145347832;3.378114700317383;1.5564946374297146;0.6920184886455526;1.3315563881397245
65;1.2693646078678198;0.9540664070503062;1.6480254544317723;1.4744542960673805;1.237209445483492;1.1659343560318869;1.1751767705674896;0.8341585742843364;1.0132057253993687;0.9434174188120938;1.014163725014371;3.595015525817871;1.124153366982937;0.6543414092063894;1.2185915157198906
66;1.2682956476072733;0.9099672337266619;1.9184638119488957;1.4554566211299163;1.241838119328758;1.1812697787017352;1.1740448077570362;0.7013998398795785;1.0365029078535315;0.938180251778938;0.9304188771987616;3.602492332458496;1.5236658796668057;0.7252215269207954;1.8224755087494848
67;1.2534755565227766;1.071771028023139;1.8563929081708195;1.456102729324583;1.2175993240054128;1.1546969036962906;1.1613335743652053;0.792060923569466;1.2435747441313858;1.1448136000305944;1.0537246602453283;3.6812868118286133;1.3691692489385607;0.8711388537287706;1.5039767181873323
68;1.2643599922612987;1.0251845566531754;1.9550401153415442;1.4828379648113543;1.2233480409138835;1.1597939506302497;1.1635780566500091;0.9134034682464721;1.1544242363983341;0.9911187890740487;1.0269838504281636;3.142683982849121;1.886354862749577;0.8445918464660639;1.9465297693014143
69;1.268092777254083;1.031991125190498;2.215138806477189;1.4557124224042337;1.240745415827262;1.167177777207767;1.1880174046676049;0.7224950319564362;1.2125945791844335;1.0203244192212402;1.1075089770818276;4.501960754394531;1.8279496273398403;0.825072774589061;1.7055720695853231
70;1.2758311596488896;1.0151268074211945;1.8473556328564884;1.4694242963807114;1.2316030200560366;1.1772575274953467;1.2037406474496941;0.9064631195471595;1.0519103403383439;1.0337714890620269;1.060686344258243;3.410283088684082;1.614256073534489;0.9266122111678118;1.43827115803957
71;1.2521688442123586;0.9927433280728482;1.8493982827663422;1.4304511928908419;1.2262787012692442;1.1634925225216681;1.1696334187608328;0.9028420705759926;1.0998087300397223;0.9452426781384212;1.0119142742352418;3.911248207092285;1.4201687192916874;0.7185198122262949;1.3476563924551008
72;1.2493090945569223;0.9367802960137096;1.7529718064516784;1.455274002649872;1.2120656272599115;1.1543745323648689;1.1504724223844638;0.6420591791082597;1.0409926300319536;1.005957734026136;1.0011856534185721;3.595500946044922;1.3943702262640003;0.8175237008929247;1.204492352604867
73;1.2368430652972737;0.9836489269561446;1.7980820353329183;1.43565875496927;1.1996608531944202;1.1506654103394562;1.1378883833500903;0.7719001116573249;1.0962980071272643;1.0276988819412176;1.0081650390762977;3.2480173110961914;1.7058667680621151;0.8233954247832297;1.4150486373901365
74;1.2361454993941237;0.9764701475808842;1.8970336145162583;1.41981008984621;1.2093790159021587;1.1472612263992537;1.1478484951564294;0.8021466518395457;1.0131774193496919;1.004614327556348;1.0652502669463728;3.714181900024414;1.6112810811400418;0.8206530937552446;1.4420183831453321
75;1.2250957190645497;0.9679347965409004;1.912331789135933;1.420258725595492;1.1942745657119578;1.1322140573843726;1.1305321022436579;0.9683575490060267;1.0055607794543437;0.9798388706666883;0.9157718405050681;3.3387231826782227;1.6287636744976046;0.9695501232147211;1.7122901761531828
76;1.2265239968157011;0.932528055797653;2.00293630681932;1.427449869454753;1.1854905342317514;1.130679560870588;1.138423151924349;0.7532684222452943;1.0951276737583737;0.9360033023651338;0.914119356074748;3.964888572692871;1.8481004005670552;0.9755595603585238;1.2231966936588285
77;1.2052041026717637;0.9532838853033271;1.9761432591080665;1.399173326966431;1.168800331963672;1.1146004232962474;1.115326584533222;0.842067505838924;1.019043662809651;0.9719311227756822;0.970990671986827;3.934429168701172;1.7265799781680111;0.8568344360589971;1.3867294535040855
78;1.2190378350091382;0.9058774002844314;1.741866429746151;1.4120478339620945;1.1807863176187954;1.1280681867741904;1.1329341273643263;0.5819629791223891;1.0490281664023509;0.9435676489883157;0.9762143957660122;3.937310218811035;1.3406101971864706;0.6839078015089025;1.0056375014781949
79;1.2171520173842831;0.8946541881336302;1.8101248288154603;1.3977439021703608;1.1852021794393386;1.1356209629791727;1.1304021128924897;0.5687357803985769;1.0412662162234556;0.901077074429207;0.9909535118745592;3.4117279052734375;1.5287124431133274;0.8647296258807177;1.4353293409943582
80;1.2158537092021988;0.9183819054520086;1.7291735941171646;1.4063147591629273;1.1856147162153572;1.124460882501461;1.1248934387318448;0.8217388713256856;0.9875566586602498;0.9311498428599643;0.9252774378992319;4.193963050842285;1.1857743567228323;0.5253732597827901;1.0115837091207502
81;1.2042206256235888;0.9680863584376772;1.8409145276248458;1.3900120626391759;1.1736273949131344;1.1130313692592222;1.1190244184179712;0.7377373823819448;1.0635522277470844;1.0381551480470308;0.9977970183341742;3.660005569458008;1.3703550294041638;0.7895051735639572;1.5437923380732534
82;1.1999649516847268;0.9138143986649371;1.7364123719185591;1.3970751349867592;1.1572931552169323;1.1076311961138052;1.114302603258349;0.7166942372641457;1.043078374216673;0.9579589371470713;0.9060234926499109;3.497097969055176;1.4174554860591893;0.6516809666156763;1.3794150659441946
83;1.1958833069973474;0.9106643198339367;1.7626332318782807;1.3814932997357026;1.1635168713445336;1.1059128134976173;1.1113996332281415;0.7182840593368952;1.0407416115705437;0.8982278106122427;0.9546463809789065;3.333834648132324;1.5364266848564152;0.8551860728859896;1.3250855216383932
84;1.204095720436099;0.9312534490697175;1.8914944561570883;1.4070363845694438;1.1667187883382666;1.1019664588998448;1.1153796752865703;0.6783476830666425;1.0588900712899503;0.9294833912787734;1.0117256681344369;3.6310062408447266;1.754828324913979;0.9537110349535932;1.2264322239160534
85;1.186363774228284;1.0084494334419085;1.7895969355851413;1.380995658567562;1.1468551443611645;1.0940294503798484;1.1002317260821257;0.9501424861210257;1.1052103713492687;0.9913339477551557;0.9802435003125072;3.7427587509155273;1.3820182985067373;0.6764963769912714;1.3571143159270285
86;1.1882231302614497;0.9676548580158562;1.807102884501219;1.3773281014271084;1.156845787509849;1.0920534832679583;1.104351011094681;0.7256511570917883;1.0932673773124892;0.9662110277917418;1.044057841097453;3.4444189071655273;1.562044746279717;0.7818904125690455;1.4400574719905854
87;1.1857357424528792;0.87433621373519;1.6440668299794199;1.389106866747599;1.1443330255148783;1.0808939839783827;1.1029185130090384;0.6923747789239538;0.9835852781342401;0.8699326983968007;0.9242562034562479;3.324856758117676;1.3901906466484075;0.7695210331678385;1.091698881983757
88;1.188885722056916;0.9244872675605426;1.8221110387891533;1.3708657998212783;1.1586043340259486;1.0958226009623147;1.109654374695593;0.7239084177718147;1.034940948075026;0.892809275099516;1.013139804020768;3.674738883972168;1.5724118560552602;0.8540219718217844;1.1872714433073994
89;1.1787512020138546;0.9064593814863292;1.9137343161553146;1.362209060395332;1.1488008796287883;1.0880568919406788;1.0948026245473905;0.7120533048638497;0.9788447738503365;0.9753231122753823;0.9328784954481155;3.5710973739624023;1.8486871480941778;0.7801804372668261;1.4549723052978514
90;1.181637719365452;1.0390136238317167;1.743596623465419;1.3773594221442722;1.1402139970018095;1.0884502555226647;1.096877342638442;0.9822040466497723;1.087481295158837;1.0094613198088611;1.0732402934180514;3.332892417907715;1.6413429832458502;0.859441889226436;1.1407092034816741
