Epoch;Train Loss;Test Loss;Exp_Diff;Train_1;Train_2;Train_3;Train_4;Test_1;Test_2;Test_3;Test_4;Exp_1;Exp_2;Exp_3;Exp_4
51;1.647801209325483;1.3330830449679014;2.1286575144529345;1.7366963055254852;1.6015224472542315;1.5308886623466196;1.7135889197168452;0.8843624415654755;1.4764713553710185;1.2757935556440458;1.5870500275370243;2.7255868911743164;2.4161328962445263;1.4340770852565763;1.9388331851363183
52;1.696765062095136;1.0506314415951286;1.860530118048191;1.755593598076581;1.575311922418052;1.7624775320187331;1.6870100951973412;0.7379093970427894;1.1358313720578668;1.1397386304266426;1.132112344429373;3.722867012023926;1.2589697080850604;0.7793938243389124;1.6808899277448652
53;1.5582975188147898;0.9964828901147196;1.5941749281436204;1.7356816056317983;1.5211945786902623;1.5015022965955946;1.4601479046471868;0.8514122338809013;1.0506837334930001;1.054059369896167;1.0158899408736421;3.379483222961426;1.13103248745203;0.5837944650650019;1.2823895370960237
54;1.4780226692121317;0.9809475905964069;2.064838555008173;1.662689447141612;1.4700986053912712;1.3872599199737026;1.374040708106326;0.7148940755003248;1.1253743092465485;1.0160981463451453;1.0193313306703058;3.652902603149414;1.8625719389319424;1.2205868303775782;1.5232928475737573
55;1.5310997336446612;1.3112587348780962;2.046317125707865;1.770916316407139;1.512055932849437;1.3996821258519636;1.4126208859190748;0.9477596030574437;1.6297477916773666;1.3133128412348054;1.2643105317498637;3.65506649017334;2.025413370728493;0.9762329655885694;1.5285556763410575
56;1.5811761376770632;1.3402642135036813;1.9703176775574684;1.7651372948700979;1.6348540982509485;1.4606114841638063;1.4417449208232842;1.569505875515443;1.1967905312028353;1.3202662453921372;1.2435728473171637;4.95058536529541;1.088984415531159;0.6362038129568096;1.2054971164464952
57;1.5972577986595158;1.1167693197955362;1.8092276845127349;1.7350204561278386;1.6000540471955107;1.5275321032300242;1.5169398717249318;0.9518294156658086;1.304106157225105;1.1937549391958913;0.9782493907085035;4.4537248611450195;1.1911366122961047;0.6535665440559385;0.9384827205538755
58;1.6002761473344222;1.1426214932262504;1.7959327559918168;1.6717574861059903;1.6201928218772488;1.5390870532855272;1.5668273918374305;0.9918185082338185;1.1114631840661622;1.187747263627267;1.2619578510512217;3.756427764892578;1.4030628046393399;0.6884796369075773;1.335760817527771
59;1.5597713956099712;1.204826622908151;2.0453154252469545;1.747200710674362;1.531481994668138;1.4567656023426456;1.4870217849477296;1.6875758576745554;1.0798470739130137;0.9082755629372148;0.9836067897099527;4.413210868835449;1.6631735420227056;0.6180610477924348;1.4868162423372275
60;1.5992896510580934;1.71624027147319;2.2982581580430272;1.8478911667573952;1.45797221696593;1.5754622404952037;1.4860832606107428;2.5108326125380267;1.200592161188857;1.5383381790033783;1.2921827867484994;5.395812034606934;1.7139660722017294;1.0173676472902295;1.0658868780732156
61;1.5762389420698661;1.218567268229421;2.191892152875662;1.6640289878876262;1.650744420842445;1.4498715446027506;1.5303724231746596;1.003562935116044;1.1909127324534001;1.4032826003961187;1.2429846869424326;4.593864440917969;1.1874619704484939;1.1128990519046784;1.8733431482315062
62;1.545270407988375;1.03216268677061;1.6306433659791946;1.6772540850353759;1.550755900161785;1.4458726537524016;1.4976213455476541;0.7390361662334121;1.1826872374940913;1.012732409550558;1.1361728629077583;3.9046173095703125;1.1382782143354415;0.6026277035474771;0.8770502364635466
63;1.5450454627704506;1.0676863718024896;1.8759085118770602;1.6480695757039348;1.622869734259121;1.404011050899629;1.4925064207789638;0.7145514737654697;1.2410449109410309;1.136142008629963;1.1037308544245599;3.5907297134399414;1.7140626823902134;0.9593009698390959;1.2395406818389894
64;1.5825510655993036;1.1488804587766077;2.017321095168591;1.6522879700507234;1.6982113489767037;1.5023980356329536;1.4651601736779059;0.7818107292294723;1.3760560221302365;1.1803600955489992;1.1754561267040753;3.9011402130126953;1.601872180104256;0.8912132799625397;1.6750587075948722
65;1.569955319172499;1.1442366750198052;1.6553561626374727;1.6616410400393165;1.5689067907994823;1.5024789751643928;1.5424254908986499;0.871396315234811;1.3373426489404876;1.3020468566529688;0.9969791399625068;3.649998664855957;0.7996343708038329;0.7860620784759521;1.385729536414147
66;1.5099998344422327;1.00456965207107;2.1284228533506395;1.6380611844761521;1.4954720391606922;1.450544240778546;1.4479773199066535;0.8228211968064556;1.0627961236940395;1.115275967641156;0.9930910995799473;3.7457923889160156;2.019872796535492;0.7018761387467382;2.0461500892043114
67;1.4955099570600519;1.0897879257317649;1.9647281209379437;1.66261818201731;1.4841571272139369;1.4046842898174503;1.4163476176859005;0.8666884691443031;1.21198205783326;1.026593492211981;1.2151572982715002;4.696158409118652;1.3637132188677792;0.63602127969265;1.1630195760726927
68;1.4633906327438684;1.0850453461719032;1.8704735247045758;1.646211786745378;1.450302233005934;1.3609227293780204;1.3786036750966957;1.132721746093978;1.0832314620581924;1.0599782958575816;1.062680909996056;3.5575475692749023;1.4913816365599635;1.02209444463253;1.4108704483509065
69;1.3995606218346899;1.0603771309824197;1.824986849874258;1.6028867332033685;1.3756953786599466;1.2933056497324014;1.3040922431543156;1.2599577818358587;1.021360018118564;1.011870920272445;0.9181753337459719;4.147188186645508;1.174136683940888;0.5937587416172024;1.384863787293434
70;1.4295098451708583;1.068479464893605;2.1092386489361528;1.6455322688969032;1.3841797881361073;1.331860784982157;1.3328204216922999;0.9002391981079728;1.1883996008496311;1.053925106920328;1.1104553438993348;4.620388984680176;1.6148883241415026;0.7158390218019487;1.485838265120983
71;1.4301221089664686;0.8638112498366504;1.6413125389814378;1.6117314759009909;1.4045771055976346;1.3364430868958939;1.3507041332387133;0.6900487008952637;0.9495336842475525;0.8424067224313613;0.9472322808062252;3.5000743865966797;1.3522959566116337;0.45406833052635165;1.2588114821910856
72;1.3802761106301904;0.9539505257919425;1.6535591801255944;1.5805439359339486;1.3646172605206792;1.2664853922768176;1.2869980217570163;0.6831409926278761;1.0619174404080203;0.9970228617778841;1.0255152835557848;3.1278209686279297;1.3428146156668666;0.880143882036209;1.2634572541713716
73;1.3790215538000063;1.225415033082349;1.767128308638931;1.5518340144649654;1.3503398056531464;1.3040036519346223;1.294128997306119;0.9035342345336188;1.1522313097095715;1.3243213021232147;1.4521466631565605;3.1867284774780273;1.593901139199734;1.0623988258838652;1.2254847919940957
74;1.546447566466308;0.9747787229474539;2.0766032197326423;1.6103920127539153;1.7238595699060069;1.381641705473303;1.4463790542845256;0.6208703948968268;1.1557018617020969;1.0289332567912266;1.010417627386769;3.691195487976074;2.02393616437912;1.3283567035198205;1.2629245230555532
75;1.5054793317371176;1.089238793230681;1.9210997101664544;1.5994016567840232;1.5258650750658096;1.442180385333192;1.44901272804362;1.2470999818698247;0.9979210525506022;1.0567271641343918;1.038261770464556;4.445752143859863;1.361480793356896;0.4486633139848707;1.4285025894641883
76;1.412485622780967;1.0829762774543483;1.684203831553459;1.5397588237765234;1.4060498947317766;1.3201979962103418;1.3746658625784174;0.7271089068082253;1.0352676790985753;1.1461073130117574;1.3331623759198936;3.8101749420166016;0.9043085628747942;1.106205766797065;0.9161260545253753
77;1.5164603800525671;1.0726874217751619;2.1266588978469376;1.5398283769903072;1.4073380360845449;1.6088121199400622;1.5028839436688974;0.9026916043016926;1.138447209725437;1.1989679175116355;1.0267399739016834;4.660891532897949;1.1084298324584965;0.9750665146112442;1.7622477114200599
78;1.5009939977969982;1.353246533334524;2.0250077634304766;1.6114087522770886;1.4457381266217486;1.4760494672703446;1.4650641882642077;0.8344368718826298;1.6632093113102386;1.5576853665515655;1.1984035138670703;3.599496841430664;2.104923751950264;0.7293106478452681;1.6662998124957091
79;1.476934019633761;0.9222050353989254;1.6909289269149306;1.5742002059455795;1.5079807749405387;1.4492937141269142;1.3684925360164664;0.7433840961878744;0.9566763577582937;1.0236128130931057;0.9413903240194939;3.715658187866211;1.24268076479435;0.6617633563280104;1.1436133986711503
80;1.4861843997360054;0.9869763928675784;1.8915447433292871;1.5579130970106863;1.6148495096251971;1.3989538431906585;1.3575979829082538;0.735353195076076;1.0954257389797568;1.0426994610435425;1.0337144590526741;3.4103660583496094;1.8320035326480868;1.0238365054130556;1.2999728769063956
81;1.4373516848587915;1.103644392218111;1.9000081839412455;1.5656755357591159;1.485067576070896;1.3747544578183972;1.3104213167216427;0.6203726327464573;1.3196998359252567;1.2684307691157868;1.0661788277882165;3.5009193420410156;1.7883773884177212;1.0945638167858123;1.2161721885204322
82;1.4294042923017052;0.9541041579016905;1.9187140914052727;1.546887696203465;1.4511326082243474;1.297398343509004;1.4109913855804277;0.6011053608724083;1.0000496519462756;1.0984562018649944;1.0359661990915798;3.7703495025634766;1.6102727642655377;0.9812760886549948;1.3129580101370812
83;1.5080047314691387;0.8750904648011817;1.6700976106524474;1.638948732844301;1.476357543012775;1.4213291910581694;1.4867252204146424;0.7159986480511382;0.8975583892050171;0.9415937675960553;0.9264282690750013;4.086177825927734;0.9783510255813601;0.5403371644020084;1.0755244266986856
84;1.4287821822912345;1.004019164781144;1.9614897084236147;1.5544606031315726;1.3631471019114538;1.3676395673360173;1.4215197206766839;0.6568428180537135;0.9733019737018664;1.1981589200130287;1.103573268481203;3.816542625427246;1.7631520169973376;1.2902253806591029;0.9760388106107711
85;1.3777314377261474;1.0042253362329132;1.71837329171598;1.5349459866595645;1.3376968153103288;1.314712518181744;1.3109594598789887;0.9089399064185498;1.0899816596702245;0.9666866132706582;1.0417097885086264;3.2987613677978516;1.5146715176105503;0.6156205725669864;1.4444397088885317
86;1.3464088405141028;1.0402920311604307;1.9446311222016814;1.5199088437806982;1.3241504592676778;1.2463763139141055;1.2784036274595523;0.9437180285585258;1.1461448105116199;0.9938623754767546;1.0662157253841054;4.819557189941406;1.13136474609375;0.6679303812980651;1.1596721714735032
87;1.411955934522398;1.006058443887379;1.8019288717210293;1.7194195506791479;1.3342569435383513;1.258497096732517;1.286086351460863;1.1098751718229252;0.9700467311062916;1.0474387068803925;0.8824244772060859;3.6787796020507812;0.868764622807503;1.11926780462265;1.5409034574031828
88;1.3983784115413749;1.0225057875791317;1.8707688155025246;1.6622643220629638;1.3491997847853576;1.2805555939482531;1.26434306812746;1.1285091782183758;1.106622760904835;0.9343190997337566;0.9005405467330064;3.1018362045288086;1.763784437477589;0.8156562158465387;1.8017984041571615
89;1.5071984946096224;1.1690588547480263;1.7962029158324007;1.6077173568646483;1.6227135160506685;1.3723351961407722;1.409017750753385;1.1888104367213563;1.2222462963073262;1.1163006836657299;1.1460850454829958;2.872870445251465;1.4137509676814082;1.15376792550087;1.7444223248958586
90;1.4288588814263232;1.0022185549834137;1.7687352869659665;1.550082714676848;1.485422275162466;1.2981270311772102;1.36827674164811;0.7085558486034047;1.1111346067284005;1.090638517459161;1.0447986566822967;3.7576522827148438;1.1863162207603457;0.8008023026585579;1.3301703417301176
91;1.3717240996908493;1.1124750303000708;1.5608772329986098;1.5338245671924868;1.3838056434941828;1.2684796449620563;1.2844966093141248;1.2542417214851609;1.0988557651287587;1.0695135267425926;1.0128856353462299;3.485783576965332;1.1136680233478549;0.47433865547180176;1.1697186762094496
92;1.3437752998857726;1.1265159911293465;2.5031588472425943;1.5339763397873902;1.3288762179976985;1.2482570483856452;1.2432968908603852;0.6922943381812676;1.094391605187266;1.3406977660633086;1.2655900728378764;4.2922773361206055;2.1407830461859705;1.0481836915016176;2.5313913151621827
93;1.3681980133600777;0.9564362988803041;1.5962922039628031;1.505598738616444;1.3612266773833819;1.3160129795208972;1.2791432385976995;0.7085589631498374;1.0666462359851077;0.9798244436842691;1.0291917247889844;3.451627731323242;1.0239370447397236;0.6466380476951602;1.262965992093087
94;1.3442750133478034;1.0545696634439263;1.6660719451308252;1.4875066056050659;1.3576835301758525;1.3165039096501494;1.1996408655030995;0.8432903522455978;1.1043661220328223;1.2535173545421165;0.9728308255893223;3.1702356338500977;0.874810738563538;0.9717559349536896;1.6474854731559752
95;1.5082155053628008;1.1380480123992933;1.9719132736325267;1.6275141510448923;1.403280854225264;1.417122963415406;1.5724564056511032;1.0317908502942534;1.0624310933291374;1.1579951443773444;1.283085386864438;4.177094459533691;1.4782143673300747;0.6048580899834636;1.6274861776828764
96;1.5160240727722856;1.1253099178309074;1.970397149473429;1.5645569871600329;1.4966547806615798;1.6126982194763009;1.3801109978514285;0.9789289080166512;1.2497177624402662;1.1581935525280875;1.0971695773112609;3.982738494873047;1.8218150645494466;0.6482717597484583;1.4287632787227629
97;1.4500205752597175;1.0631723404956412;2.006974351257086;1.5605064088492364;1.400823417326776;1.4858561440062321;1.3434968263396914;0.972539788847377;0.9822108423284638;1.2641656399099095;1.0063076773732895;5.09220027923584;1.1629794359207157;0.7472109103202814;1.0255067795515067
98;1.4246149050513162;1.0912872961085374;1.9904513808339837;1.6197649604684652;1.3411212466888305;1.3710628356615027;1.3476099104317936;1.2460346985807116;0.9941980359101849;1.023134259427021;1.0843412523747562;4.067056655883789;1.339445388913155;0.9444350984692572;1.6108683800697328
99;1.3435979439654406;0.9547562839887613;1.6384064911305907;1.5073188196616094;1.2987234517883712;1.273823088848598;1.2805092214871427;0.9349314910587794;0.9116540796264796;1.0025494566714745;0.9674310464562189;3.468926429748535;1.0803102320432667;0.7475911539793013;1.256798148751259
100;1.370580609092736;1.0062276715857343;1.5937467432767156;1.4874506661800644;1.259752798918327;1.354519132820419;1.371042018874567;0.907305359854779;1.0108461371353767;1.113863989614218;0.9819728330995388;3.6137208938598633;1.003493665456772;0.7799204376339911;0.9778519761562348
