Epoch;Train Loss;Test Loss;Exp_Diff;Train_1;Train_2;Train_3;Train_4;Test_1;Test_2;Test_3;Test_4;Exp_1;Exp_2;Exp_3;Exp_4
11;2.3883324624395055;5.4957803128184475;3.1740706336498263;2.4510645866680987;2.4331889849535084;2.3356271717675776;2.330932710414612;5.71627166354539;6.089822002361419;4.029037014955056;5.900811130000724;6.129980087280273;1.2253590437769892;2.1662705606222152;3.174672842919826
12;2.2864754880325333;5.086331189124419;3.0401318041607737;2.4108113892299907;2.292408743320665;2.205955512377905;2.231253347181986;6.067062055329475;5.434697301704189;3.885817559652301;4.69449735593996;6.507726669311523;2.0481603397428993;0.9261816576123235;2.6784585499763485
13;2.22786751164508;5.063785812578461;2.5150758346542723;2.3610377780390555;2.233180912845258;2.1705661606289475;2.1402384742526057;6.144656617668028;5.502136593064414;3.8361112496659944;4.452150713213047;6.545477867126465;0.6950485537946223;1.2853268861770628;1.534450031518937
14;2.13185681378056;5.866175933552501;2.37896261125803;2.289535019768576;2.1185235775617572;2.0606328716145694;2.0501056774307718;5.752103230866969;7.376463422625733;4.620421399735837;5.366645298488105;4.392485618591309;1.1572688657045367;1.539338683784008;2.4267572769522667
15;2.0982895702111626;4.870643808405102;2.3574809266999366;2.2741602579255753;2.076627858672602;2.0176232108386647;2.014022079264632;5.773952196297067;5.578522609298803;3.9819430864050473;3.818163882624983;4.454626083374023;1.9018260343372826;0.9342757213115692;2.1391958677768708
16;2.0436460721973715;4.912505642396026;2.3378845326602464;2.1922019792269;2.049709496243572;1.9577013144334359;1.966291967731159;5.988040003225395;5.499578984095232;3.8237212629144195;3.9759289261822914;4.646317481994629;1.719678346514702;0.953513075709343;2.0320292264223108
17;1.989713627332437;4.757887397962465;2.1873019586317244;2.158605022179212;1.9797669980787511;1.90934680992609;1.900311296088544;5.743144574895996;5.252052404157206;3.7076295277357536;4.029353504125089;3.5782814025878906;1.5103803464025258;1.5686172899603843;2.091928795576096
18;1.9598598891492296;4.846218649794094;2.398140088357031;2.177589659809129;1.938826156115624;1.8564383897178829;1.8484848070195865;5.472668487321265;5.73099969191729;3.872790262262863;4.018753388395167;4.316451072692871;2.0362033648788933;0.8877696308493609;2.352136285007
19;1.9037141275005787;4.700894620320817;1.93826393770054;2.112848566474134;1.8803601189629673;1.8178763600937404;1.7866035379566996;5.416643130203903;5.484326172995436;3.760495399470967;3.8515527957882845;4.167120933532715;1.2664083773642782;0.9070188379287717;1.4125076019763945
20;1.8460851459266876;4.6386935176565665;1.9542710234597327;2.0635495518917386;1.8140059870646943;1.7535531381793212;1.7344504488306398;5.498097636921335;5.287415162006191;3.704674520169144;3.7629058667341746;4.08951473236084;1.455807993859053;0.9701561385393137;1.3016052290797233
21;1.8406863170203105;5.367645638628727;2.503146334215999;2.0256238728229436;1.8236053120468352;1.7495766006484756;1.7500850754813317;5.855039332554836;6.609454327851274;4.368090895205125;4.266132750052434;4.036860466003418;2.6904745891690256;1.5592400336265557;1.7260102480649955
22;1.7878701845629033;4.881789224496728;2.288892392832786;1.9997387512930331;1.763790914314794;1.69481065671475;1.6744021553075834;5.468971529416892;5.830850439878974;4.0847889294249;3.8384237221280584;4.338911056518555;2.099559911563993;0.8911667254567145;1.8259318777918814
23;1.7771743933774033;5.297366378120911;2.245544214062393;1.9770727904978556;1.7642743177055886;1.6801434772060715;1.6700396711285168;5.805471223865505;6.479969691809216;4.172864632814197;4.375163820362207;3.5942153930664062;2.3106919108331208;1.0247307765483855;2.0525387758016587
24;1.739766132914459;5.019930106525655;2.165762272179127;1.9434319792517911;1.7125628328246323;1.6548510559317373;1.630586839765435;5.909143847516382;5.86009072388349;4.143811575664877;3.7906430237713034;4.6220903396606445;1.7613415837287907;0.8630794781446455;1.4165376871824271
25;1.723077396131686;4.464609731456893;2.140240075327456;1.929002033251097;1.7058690243883148;1.6350990199115276;1.6035573190685017;5.195174591274438;5.199680313681736;3.5130443868473047;3.6555388931648185;4.26805305480957;1.1737342198193073;1.353895208239555;1.765277818441391
26;1.687286051354368;4.946009014205314;1.7922671038657434;1.8688069388445214;1.6690831181584227;1.5996176946679894;1.5970855601013991;6.064112704126031;5.625139522528329;3.9528067160200764;3.716407133503564;4.44724178314209;0.952513258755207;0.7938655626773833;0.9754478108882914
27;1.6537233549366541;5.089143835826574;2.0310310776531697;1.829374337024257;1.6432852911506048;1.5785313779599055;1.5493370859018787;5.737726956574667;6.126162349932263;4.137875774272229;4.00301738608398;3.983138084411621;1.6423184096813206;0.674910957813262;1.823756858706475
28;1.6377005302948258;4.717246856535381;2.196996229216457;1.8221701701689568;1.6038264454848683;1.5584507484364927;1.551425142276448;5.5057302913536015;5.510550087812628;3.9634922259913163;3.5526289356695586;4.720502853393555;1.6984103292226795;0.7569259750843046;1.6121457591652877
29;1.616575912622397;4.89458432619591;2.314780539795757;1.8435211226103148;1.572662025650127;1.5158445363578454;1.5111750694183455;5.439834661294894;5.844244959983385;4.4321080902290495;3.526647168374438;4.883208274841309;1.7983785781264308;1.103167523741722;1.4743677824735648
30;1.588850259043427;4.834008890294557;2.0836698199063544;1.8020842108248927;1.5615861735705154;1.4892151336907888;1.4812022103368718;5.384726597418498;5.831025077077001;4.10677085377778;3.689019681755105;4.571815490722656;1.122889055013657;0.8977644205093381;1.7422103133797655
31;1.5754352595946333;4.994023119405811;2.079252972379327;1.7918874873004482;1.557352115309013;1.472860682363818;1.4568665290553913;5.345559947669806;6.121821810985432;4.42569921240952;3.7579969905783766;5.186794281005859;0.639706021547318;1.114815345406532;1.375696241557599
32;1.5640344084312234;5.034736473935243;2.102333800196648;1.7501864002586491;1.5469701922946737;1.4740668977306535;1.4682207206696634;5.497603380898967;6.178333205097219;4.1634578734168155;3.9578352800417376;3.990407943725586;1.6070323204994206;0.8359082239866257;1.9759867125749586
33;1.542166495085973;4.793001638902353;1.7936446864902975;1.7424720088962244;1.5190094107907086;1.4422693003294609;1.4454656599271076;5.384041606457384;5.735915815858428;4.153356875592169;3.571057446850059;3.643427848815918;1.3741018539667134;1.0698394376039504;1.0872096055746077
34;1.5302305922120503;4.367456729367864;2.188485148623586;1.7397209102334494;1.5001738862779301;1.4333516349916728;1.4264554712176674;5.216154009420751;4.999870394878825;3.564230488402044;3.374612123511916;3.9335756301879883;2.1952814450860028;1.019006659388542;1.6060768598318098
35;1.5236461707116138;4.919108589923234;1.9505378600209955;1.7373992439681845;1.4854058881089456;1.4269084476798004;1.4230024979412492;5.665457541952918;5.843801267513957;4.060800244371485;3.748732688134082;4.127668380737305;1.4006882280111317;0.6832389771938318;1.5905558541417129
36;1.5135644167785356;5.2847638508757555;2.3945315636694433;1.7182482189491224;1.4874447000922675;1.4179966190736395;1.4099382533638107;5.303926736227274;6.755142714470229;4.451491704395364;4.258584841454294;4.602715492248535;1.6919645413756375;1.1025953277945515;2.1808508932590494
37;1.4984903815568582;4.897560673305097;2.14730628810823;1.689736873658344;1.4816096730975263;1.411537942910971;1.392507234007744;5.190618663049002;6.049406398959476;4.325437418712129;3.7009665437379797;3.97418212890625;1.976252649724484;0.9053385603427885;1.733451813459397
38;1.4861257935588668;4.587961968244878;1.9114343331754209;1.6530039292278025;1.4690143029366638;1.4074365632225065;1.401062738792907;5.21880172728647;5.4738083601480545;3.81350134837437;3.5293509665601213;3.8520946502685547;1.3691743305325512;0.7956361824274057;1.6288321694731713
39;1.4625294804719546;5.0456628762958085;1.822650315538049;1.6570553230045935;1.4254194550867547;1.3696222929528983;1.3792939229053374;5.504077558851035;6.082085256878512;4.468910202487515;3.8179924533562213;3.833754539489746;1.3792701351642611;0.7550834655761712;1.322493121922016
40;1.4554181780805773;4.883091248823567;1.9890992715954785;1.631809690558233;1.429714360140472;1.3715112589480085;1.3729672757004456;5.744674678134521;5.738978711740778;3.8934989409019467;3.779129874747942;3.5037612915039062;1.9150335997343069;0.7619962632656091;1.7756059318780906
41;1.4481955009696117;4.930577653300437;1.936004335358739;1.6503341277495123;1.4229483420829014;1.346075244179323;1.3523230156567658;5.756676303009812;5.834799636250441;4.0687672530944665;3.6746848209413527;3.6541576385498047;1.621329180002213;0.8717362594604491;1.596794263422489
42;1.421641833169157;5.265852890392636;2.022232108265162;1.6266576096530507;1.399671766746382;1.3192163074496999;1.3186486693871327;5.732083391719659;6.488807621278486;4.546893775648259;3.9091147711432934;3.9167003631591797;1.789815586805344;0.8885285156965254;1.4938839673995978
43;1.3972244047909728;5.182284185003268;1.8954881909489636;1.5985461430345584;1.3715542912443903;1.298249669365924;1.2988383245664321;6.096660723175779;6.160950593666358;4.150540213323273;3.8821011586251077;3.5408592224121094;1.7716454720497137;0.651706133484841;1.6177419358491896
44;1.391071816999378;4.635063172662644;1.9428356403857472;1.5784937142704019;1.3653577357056188;1.2943587022272351;1.3073310966619855;5.508448521322191;5.359792269242825;3.927437976719461;3.3823208936278575;4.411670684814453;1.4482610663771633;0.9603230667114256;0.9510877436399461
45;1.4030919818360887;5.91677058921938;2.2900254389643675;1.5979252404372226;1.3795049232695813;1.310620564220406;1.3040487911174814;5.551166221420673;7.724121150824074;5.571249726571585;4.303066197398564;4.214399337768555;2.0442050307989126;1.2567292463779447;1.644768140912057
46;1.387343614663143;4.612133643912595;1.7460962376743558;1.5532014398345733;1.3726199738644422;1.302825936510803;1.305761654354644;5.277326414073246;5.5106912150639245;3.810441863179961;3.5142208197244416;3.6268720626831055;1.086209705770016;0.8991235840320587;1.3721795982122422
47;1.3750177860141977;4.927107200975035;2.156923233047128;1.5549841721984943;1.354105695530041;1.2805561287732592;1.2927852255230388;5.287960402212083;6.060048959262567;4.146855613002378;3.9015908927273197;3.926361083984375;2.0448866456747057;1.0029576468467711;1.6534875556826598
48;1.3737155869434479;4.774142820137038;2.1032021272182466;1.5684538548790563;1.3387012119142683;1.2818126051410275;1.285755054274408;5.533439654717702;5.692172988787712;3.8769811891358343;3.6220143788358747;4.184750556945801;1.7669261834025387;0.9442435592412942;1.516888209283352
49;1.3753709056613166;4.923595156171314;1.9957242388278247;1.5590667829842655;1.354228716736818;1.2900694092437255;1.2797174603076629;5.494993969173759;5.946968167176252;4.313611843617996;3.5775020614683988;3.7500600814819336;1.8332298836112026;0.9232845544815057;1.476322435736656
50;1.3560506274270911;4.626743149966506;1.8901965546607973;1.5729357750435047;1.3193460943922277;1.2520810256842696;1.254187092756683;5.414729225502189;5.479364872908018;3.737426432910166;3.509404454567556;3.793355941772461;1.7211898034811024;0.7549163115024565;1.2913241618871687
51;1.344360957140489;5.035312450015238;2.060615807846189;1.5603952695389305;1.3034366985969608;1.2394076939506262;1.2487247417473801;5.71598301956545;6.045418646057699;4.267834189071328;3.73945570139433;4.063695907592773;1.705937317013741;1.0788706254959104;1.3939593812823297
52;1.32935379788087;4.488635136627106;1.9367437427490954;1.533675347818448;1.2922131527642735;1.2278424923546953;1.2406264446322812;5.498095812031244;5.112619525222625;3.6661857843654784;3.2836758258570855;3.906691551208496;1.5404357826709751;0.9875402051210401;1.3123074319958696
53;1.327808480420795;4.961180974942323;1.8672449120879175;1.5181170822134442;1.306404654436212;1.2315051225764706;1.2346351565102636;5.600274069719582;5.902322714768045;4.46085575723882;3.514761696534472;3.7176504135131836;1.6033312350511555;0.8533916634321211;1.2946063363552092
54;1.3272362080792042;4.758531092406753;1.9766939618811015;1.5035309510446673;1.3180307589938332;1.2314638546623484;1.2377035891032764;5.705932122504871;5.575311545155741;3.736442108878985;3.6016264794450885;4.026863098144531;1.341114873737097;0.8394412219524386;1.699356653690338
55;1.3246638601905443;4.915980290835977;1.952521758452058;1.516045686368447;1.2945881136250477;1.237645045849844;1.2299671529685638;5.882607365065588;5.7000058720386475;4.139065059748597;3.5271025727017657;3.5727109909057617;1.871652430891991;0.9377131623029707;1.428010449707508
56;1.319606724303653;4.89582518048014;1.7821139286458494;1.4920034844706327;1.2969238736595783;1.242112053565143;1.2306580986567959;5.423067569505786;5.877080618977947;4.474976610849314;3.4498206725933045;3.911623001098633;1.2564333221316342;0.653696039021015;1.306703352332115
57;1.300584068680183;4.90380295688401;1.9973760478943587;1.4863510018966664;1.2671742400802786;1.218627727750774;1.2108064684905793;5.16052871144876;6.1272026109862665;4.1468754806598955;3.8495311156180767;3.5450754165649414;1.934098562598229;0.9185026037693022;1.591827608644963
58;1.3078876236717982;4.951466203723371;2.0954577240347865;1.5146213504395831;1.2797306357381641;1.2018330686562488;1.2108216592691694;5.392712395277618;6.064269355494695;4.207284076625734;3.8092152946495252;4.39792537689209;1.349515695869923;0.9768520045280457;1.6575378188490866
59;1.2912849517417102;4.8396534129232425;1.6117877068370583;1.4895607594486238;1.2570723884497776;1.1948476653734443;1.2012427354367214;5.252195475109275;5.913060462305323;4.327784016358614;3.522701371794633;3.6348962783813477;1.0703827878832821;0.7622819852828978;0.979589775800705
60;1.2866818687238522;5.1176426789394585;1.719540220052004;1.4644185760156816;1.2621235577684935;1.2022370119223307;1.1997289083654816;5.837575862215969;6.116214868089846;4.4675877875599115;3.6491574472051544;3.5262985229492188;1.416653088331223;0.7523761701583861;1.1828330987691877
61;1.2786626547735338;4.927429784148216;1.8838117935508492;1.4577339224017871;1.2520103470672712;1.18876548199697;1.197593944057469;5.384080356947445;6.058998810813339;4.104293159677209;3.8174921950046925;3.974119186401367;1.2859117081761364;0.8279887783527374;1.447227501273155
62;1.2787343887022062;5.100580872114861;1.9709113233536484;1.4630185014808739;1.2556557127059762;1.1823085405377758;1.19402624424879;5.716202852417143;6.163178031159729;4.457683947954859;3.6787248979689093;3.7227869033813477;1.5818549907207493;0.9068692076206207;1.6721341916918753
63;1.2791176941985125;4.746529835246075;1.8481293831765653;1.4685582117568958;1.2503467678443387;1.1709305969138075;1.2055951204886193;5.727209084602461;5.498438259903029;3.916847222210863;3.4267685854694774;3.696131706237793;1.617318314313889;0.6537293249368662;1.4253381872177122
64;1.2587328938332891;4.972562284681218;1.8633184724301102;1.4433549098019625;1.2309560957058545;1.1695361777820923;1.1710221282469155;5.513854745029682;6.028396529589847;4.2694504865803005;3.732711708149154;3.4411373138427734;1.5908167800307278;0.8620085167884827;1.5593112790584562
65;1.246079347988065;4.895264262171497;1.9515879011154178;1.4312916580553796;1.2068371432026277;1.1592626447408343;1.167010453927422;5.667691104666937;5.8395414716532095;3.8936191639790265;3.8041045278160914;3.6560754776000977;1.764778789877892;0.7537317329645151;1.6317656040191657
66;1.2468426703619553;4.65035212292079;1.8545695146918297;1.4264620429414416;1.2299705478735754;1.1550608009807264;1.1561486106111731;5.362205604146255;5.514013523231846;3.8877627936509827;3.4972569506637354;3.4561920166015625;1.686441621780396;0.7963228726387018;1.4793215477466581
67;1.2508149172461431;4.807983033707178;1.9254645279049876;1.432989662554635;1.2266715558582653;1.155782171365153;1.167962726948282;5.544963246742707;5.731711815290427;4.035809157477082;3.5468169362394746;3.8997058868408203;1.5679218387603764;0.8230490919947623;1.4111812940239907
68;1.235154015053496;5.136640490160828;1.9767499304562812;1.4162524880294816;1.2089870471270652;1.1449852546625519;1.150656219646275;5.760442874136232;6.211114103681715;4.448014713441203;3.7409659614255424;3.2038612365722656;1.9792657554149633;0.9786257457733153;1.7452469840645797
69;1.245050135401114;4.994167981892068;2.0389586368203165;1.4335998070227787;1.2003665274716313;1.1576853716135347;1.1680221474756378;5.348456090567118;6.171596395834729;4.171685263348741;3.9584483700274333;4.044495582580566;1.2937933039665226;0.9692593300342559;1.8482863306999213
70;1.2238619943773665;5.249897696464139;2.0797653126716615;1.3949426809681165;1.19717790458792;1.1384533799683478;1.1472474047984336;5.820745361738153;6.3885444439976204;4.386829228878774;4.038174916470678;3.7251501083374023;2.094365409612656;0.804640011191368;1.6949057215452192
71;1.2242192045645985;5.071003065543671;2.0107409071922304;1.4108261593515388;1.1923713074605613;1.134132402594035;1.138602019545778;5.540890754397942;6.243295710333547;4.3562787459968355;3.768675006307328;3.563640594482422;1.7507952517271046;1.0608505877852439;1.6676771947741507
72;1.2277490021429773;5.226950811528566;1.983349280878902;1.4166012548694098;1.195529223861512;1.1348355276812128;1.1426152210769729;5.481930176140857;6.532036010280322;4.499231100714046;4.040040245339562;3.2904491424560547;1.9130793482065205;0.8484476107358933;1.8814210221171386
73;1.2106346089015165;4.956727544771916;1.6843718416243796;1.3963283646947824;1.1721845568333127;1.1266804759404976;1.126670401643612;5.706021349060694;5.906330493465016;4.190716692611068;3.642947263669575;3.5325803756713867;0.8892090249061588;0.9095458656549457;1.406152100265026
74;1.2222769715174826;5.129826420232293;1.9799181983619931;1.4093358813843817;1.18290249963266;1.137763648955525;1.138354918045855;5.488326078556899;6.375259560855618;4.348196409529122;3.948164790690497;3.545374870300293;1.709983930587769;0.9769020575284958;1.6874119350314138
75;1.2041207632622972;5.352247466913456;1.8338556335121399;1.379018896667072;1.1757990942805683;1.113924006586126;1.128983588410226;5.697159773005508;6.671346175988664;4.7247710876359665;3.9112990759706667;3.7233734130859375;1.3483139187097555;0.7580316412448883;1.5057035610079772
76;1.2085326315629694;4.877354890517268;1.9659891609847548;1.3935388520168503;1.1741350022149482;1.1236973443306437;1.1220361950765327;5.512281180863424;5.906404169296926;4.134057075481674;3.5767416413223008;3.947296142578125;1.4955469226837164;0.9073035913705826;1.5138099873065947
77;1.198102267973335;5.007116137615792;2.1227812504768373;1.3776806956972445;1.1788476155241188;1.1115195220294158;1.103917897009072;5.427728197833583;6.199824889649378;4.202336581194711;3.8375973925433753;3.6606979370117188;1.9258834332227712;0.8398476773500442;2.064695954322816
78;1.1883569835030807;4.906290262584125;2.0076141277700663;1.362325140279448;1.161465474762365;1.103537772894838;1.1072677299023388;5.796372971611611;5.76997784327591;3.9829266216473806;3.6786475452078733;3.6946182250976562;1.9408355718851094;0.7274741137027735;1.6675286003947256
79;1.1848629902497672;5.138781155695176;1.6646335955709222;1.3699608619189227;1.1490721168032019;1.1001876701132949;1.099103639669835;5.669874003960319;6.324584643811547;4.383829816973091;3.776570087414293;3.2390670776367188;1.4243469744920736;0.7145768904685968;1.2805434396862985
80;1.205575145324875;5.091358132638528;2.101493036076427;1.3893462548698938;1.1720845470262042;1.1167921629745567;1.1235460763126164;5.715320664362488;6.2023151693338034;4.205934762226423;3.85541429052915;3.921311378479004;1.772473857402802;0.8871555376052856;1.8250313708186148
81;1.1785127073888988;4.855408177570862;1.9570984703302385;1.3468130331316501;1.1468404625744877;1.0978091054031927;1.1050952876309827;5.333913741936646;5.961034805167396;4.039065606050913;3.741835296457742;3.6774749755859375;1.6624742960929875;0.8726904886960983;1.6157541209459303
82;1.1863171118484612;4.846788285212105;1.782137430906296;1.364163859144222;1.150913769862177;1.1032708900249157;1.1075382422679132;5.386990951543355;5.834297287572649;4.306371019041698;3.5159492403489265;3.874295234680176;1.3779326534271246;0.7040641504526138;1.1722576850652693
83;1.1831259041433693;5.117908344656954;2.0164017711579802;1.3699726833220027;1.1529440190727112;1.0906164924669752;1.097086238098129;5.665610565252298;6.285497217499154;4.388166236689514;3.7295202946982604;4.0340118408203125;1.7022972112894064;0.8696295368671417;1.4596684956550596
84;1.1743239272365142;5.119881821988604;1.8542810252308848;1.3403011555538042;1.1405326532418179;1.103967551616593;1.095527485191841;5.354821748812897;6.415836901267078;4.549912031195969;3.7833822725735295;3.449644088745117;1.757739475369454;0.812631437182426;1.397109099626541
85;1.171556279430667;5.609007540460381;1.994888079464436;1.3462198159041845;1.1406230108700723;1.0871166213271408;1.093172111037967;5.652237502475539;7.15688650588529;4.837608245949049;4.390056377743529;3.6350860595703125;1.6482869446277624;0.9234200018644333;1.7727593117952345
86;1.1627105064664223;5.000082510513567;1.8700522200763228;1.3319335246171082;1.137164038776034;1.0813913684461178;1.0821213590174732;5.6396104126785485;6.053773126175551;4.189996185397183;3.7408365388650866;3.5721750259399414;1.6855400621891026;0.7961463046073912;1.426347487568855
87;1.171952206585898;5.0844735132275884;1.8969703020155433;1.3617204684825897;1.1395340681366377;1.0789083354195637;1.0849074461515376;5.637153237170288;6.229575461352633;4.2665513781864455;3.823469031220345;3.5131635665893555;1.8751746326684957;0.6489014190435408;1.5506415897607801
88;1.1575450429246636;4.846469625203055;1.7973203150182964;1.3199311523356385;1.1259558491421529;1.0865436289168735;1.0812355172126995;5.430604439817611;5.875745545942663;4.066306243322042;3.6609253612653783;3.678813934326172;1.5237543648481373;0.7921588474512095;1.1945541134476663
89;1.158990370057843;5.027753394748944;1.7337854017317298;1.3403768578448216;1.1279242220272596;1.0770218216823984;1.0696894622109194;5.714638147580971;6.081188063216601;4.197997948358907;3.721839987459849;3.332892417907715;1.4312340027093893;0.7906656610965729;1.3803495252132414
90;1.151847012022578;5.023662515886902;1.8793967391550543;1.3213892541126235;1.119633035766391;1.0653542964500151;1.0827643754844558;5.399392962020945;6.254393300844686;4.268649742860106;3.802169113014585;3.7080821990966797;1.7118092036247259;0.6191831690073012;1.4785123848915098
91;1.1407368502026216;4.9932936276261195;1.8456925430148843;1.3143677415128099;1.1038496980391006;1.0584332177682705;1.0671432251527617;5.655306477392943;6.0423968955414065;4.239702872091064;3.6419489816005948;3.617452621459961;1.4240078634023672;0.7357088971138;1.6056007900834082
92;1.1498449744393437;4.921499785764256;1.5936218316853048;1.307931982958822;1.1260197635557185;1.0687221233131337;1.0806480874415185;5.4887266465548885;6.009892157364118;4.218526315363106;3.5838180706041043;3.2454452514648438;1.3614906132221227;0.6527953690290441;1.1147560930252076
93;1.1432902390950257;4.920540715254326;1.7921649289131167;1.307235679798607;1.1110858609608558;1.0652624039441851;1.0725154463796938;5.476053617538647;5.998050946290378;4.2447514821931405;3.586807734785138;3.43270206451416;1.5396159595251089;0.5704893815517426;1.6258523100614546
94;1.1461700807107127;4.940877575238711;1.7476101094484333;1.3105554252977154;1.1200279509262117;1.0593934948388588;1.0772607451035598;5.7042390882671254;5.969040730450039;3.9808519618710694;3.6924398190206915;3.2924585342407227;1.5834943807125097;0.6732677823305134;1.4412197405099867
95;1.1371763442014484;5.2528364284509745;1.9028288029879334;1.3080300603386978;1.1076237408635772;1.0561662857588219;1.0580264419919083;5.417183194705549;6.605811294379621;4.650181573228978;3.970183352121479;3.738844871520996;1.7491226500272756;0.562962104678154;1.5603855857253073
96;1.1373713148581495;4.493124091332675;1.7358886799216275;1.3041373874975142;1.1088090148336283;1.0527714799946681;1.065783505842704;5.4960195039818815;5.121448170182269;3.709129762851937;3.249546374010727;3.762143135070801;1.3692657321691517;0.604024269580841;1.2081215828657157
97;1.1321125349972185;5.100651788293121;1.7216746014356619;1.2972584740251771;1.1053695267450614;1.049951039898887;1.0581099416193496;5.6395808003203065;6.249622342021488;4.291622007808893;3.8452468476388875;3.2932491302490234;1.5391601830720907;0.6170173186063767;1.4372717738151557
98;1.1338666667037003;4.777157041909449;1.9795631924271588;1.3135851274911408;1.099911939494421;1.050681329898261;1.0504147065680356;5.3697707597822975;5.7980507030759;3.9805378844752446;3.603943133592454;3.879796028137207;1.846385976672173;0.653249923586846;1.5388208413124083
99;1.1260843312534174;4.859025994636544;1.7890490327775481;1.297616961297314;1.084358673262158;1.046706137264405;1.0568947105314312;5.528997598971151;5.829604571765712;4.095615579791612;3.6210997927963;3.308736801147461;1.503110573291779;0.632719596028328;1.7116291606426237
100;1.1306611610809598;4.8528638674315125;1.653801063895226;1.3013691159279444;1.0888108077172558;1.0573021268770597;1.0567025620198143;5.577713968476553;5.812424759662601;4.076712890180474;3.56179564100005;3.44500732421875;1.3026254832744604;0.6182404357194901;1.2493310123682029
