            15	             228
         15.02	             256
         15.04	             216
         15.06	             234
         15.08	             219
          15.1	             237
         15.12	             275
         15.14	             262
         15.16	             210
         15.18	             213
          15.2	             246
         15.22	             246
         15.24	             262
         15.26	             252
         15.28	             252
          15.3	             249
         15.32	             237
         15.34	             237
         15.36	             228
         15.38	             256
          15.4	             219
         15.42	             249
         15.44	             237
         15.46	             228
         15.48	             207
          15.5	             222
         15.52	             222
         15.54	             234
         15.56	             246
         15.58	             222
          15.6	             240
         15.62	             228
         15.64	             228
         15.66	             216
         15.68	             219
          15.7	             196
         15.72	             237
         15.74	             228
         15.76	             219
         15.78	             201
          15.8	             222
         15.82	             237
         15.84	             216
         15.86	             246
         15.88	             252
          15.9	             234
         15.92	             219
         15.94	             219
         15.96	             228
         15.98	             210
            16	             213
         16.02	             210
         16.04	             210
         16.06	             222
         16.08	             222
          16.1	             213
         16.12	             207
         16.14	             201
         16.16	             228
         16.18	             204
          16.2	             228
         16.22	             225
         16.24	             222
         16.26	             213
         16.28	             240
          16.3	             198
         16.32	             216
         16.34	             190
         16.36	             204
         16.38	             216
          16.4	             198
         16.42	             222
         16.44	             219
         16.46	             193
         16.48	             213
          16.5	             196
         16.52	             225
         16.54	             219
         16.56	             207
         16.58	             225
          16.6	             231
         16.62	             193
         16.64	             198
         16.66	             228
         16.68	             196
          16.7	             196
         16.72	             182
         16.74	             196
         16.76	             210
         16.78	             187
          16.8	             213
         16.82	             228
         16.84	             213
         16.86	             171
         16.88	             210
          16.9	             182
         16.92	             193
         16.94	             193
         16.96	             213
         16.98	             201
            17	             237
         17.02	             207
         17.04	             196
         17.06	             210
         17.08	             198
          17.1	             201
         17.12	             216
         17.14	             204
         17.16	             210
         17.18	             193
          17.2	             201
         17.22	             204
         17.24	             196
         17.26	             204
         17.28	             187
          17.3	             210
         17.32	             198
         17.34	             210
         17.36	             196
         17.38	             169
          17.4	             174
         17.42	             193
         17.44	             213
         17.46	             184
         17.48	             213
          17.5	             207
         17.52	             184
         17.54	             190
         17.56	             196
         17.58	             182
          17.6	             187
         17.62	             184
         17.64	             196
         17.66	             213
         17.68	             179
          17.7	             190
         17.72	             190
         17.74	             207
         17.76	             216
         17.78	             207
          17.8	             213
         17.82	             182
         17.84	             174
         17.86	             196
         17.88	             196
          17.9	             207
         17.92	             176
         17.94	             171
         17.96	             201
         17.98	             174
            18	             225
         18.02	             179
         18.04	             174
         18.06	             198
         18.08	             198
          18.1	             193
         18.12	             216
         18.14	             187
         18.16	             179
         18.18	             182
          18.2	             187
         18.22	             179
         18.24	             174
         18.26	             207
         18.28	             184
          18.3	             187
         18.32	             169
         18.34	             204
         18.36	             190
         18.38	             201
          18.4	             190
         18.42	             210
         18.44	             207
         18.46	             161
         18.48	             174
          18.5	             193
         18.52	             184
         18.54	             187
         18.56	             184
