            15	             216
         15.02	             234
         15.04	             246
         15.06	             240
         15.08	             210
          15.1	             201
         15.12	             196
         15.14	             246
         15.16	             225
         15.18	             210
          15.2	             204
         15.22	             240
         15.24	             228
         15.26	             228
         15.28	             246
          15.3	             225
         15.32	             222
         15.34	             201
         15.36	             222
         15.38	             210
          15.4	             240
         15.42	             216
         15.44	             219
         15.46	             234
         15.48	             207
          15.5	             204
         15.52	             198
         15.54	             207
         15.56	             213
         15.58	             222
          15.6	             207
         15.62	             213
         15.64	             240
         15.66	             216
         15.68	             219
          15.7	             198
         15.72	             190
         15.74	             207
         15.76	             207
         15.78	             234
          15.8	             196
         15.82	             210
         15.84	             228
         15.86	             228
         15.88	             201
          15.9	             210
         15.92	             222
         15.94	             228
         15.96	             201
         15.98	             187
            16	             207
         16.02	             198
         16.04	             196
         16.06	             190
         16.08	             193
          16.1	             213
         16.12	             190
         16.14	             219
         16.16	             193
         16.18	             198
          16.2	             182
         16.22	             219
         16.24	             184
         16.26	             198
         16.28	             213
          16.3	             207
         16.32	             213
         16.34	             182
         16.36	             201
         16.38	             193
          16.4	             193
         16.42	             174
         16.44	             190
         16.46	             187
         16.48	             193
          16.5	             210
         16.52	             190
         16.54	             201
         16.56	             166
         16.58	             193
          16.6	             196
         16.62	             187
         16.64	             190
         16.66	             163
         16.68	             171
          16.7	             196
         16.72	             204
         16.74	             187
         16.76	             163
         16.78	             201
          16.8	             171
         16.82	             198
         16.84	             158
         16.86	             184
         16.88	             184
          16.9	             198
         16.92	             184
         16.94	             196
         16.96	             196
         16.98	             184
            17	             193
         17.02	             193
         17.04	             179
         17.06	             198
         17.08	             196
          17.1	             204
         17.12	             219
         17.14	             196
         17.16	             198
         17.18	             198
          17.2	             179
         17.22	             187
         17.24	             158
         17.26	             174
         17.28	             182
          17.3	             216
         17.32	             198
         17.34	             179
         17.36	             176
         17.38	             187
          17.4	             187
         17.42	             182
         17.44	             184
         17.46	             198
         17.48	             176
          17.5	             198
         17.52	             193
         17.54	             169
         17.56	             190
         17.58	             174
          17.6	             182
         17.62	             198
         17.64	             184
         17.66	             187
         17.68	             176
          17.7	             163
         17.72	             187
         17.74	             182
         17.76	             184
         17.78	             182
          17.8	             179
         17.82	             204
         17.84	             184
         17.86	             174
         17.88	             190
          17.9	             163
         17.92	             179
         17.94	             163
         17.96	             187
         17.98	             161
            18	             184
         18.02	             184
         18.04	             174
         18.06	             184
         18.08	             196
          18.1	             182
         18.12	             184
         18.14	             176
         18.16	             161
         18.18	             156
          18.2	             187
         18.22	             179
         18.24	             193
         18.26	             163
         18.28	             190
          18.3	             193
         18.32	             174
         18.34	             176
         18.36	             163
         18.38	             169
          18.4	             179
         18.42	             184
         18.44	             174
         18.46	             163
         18.48	             148
          18.5	             176
         18.52	             190
         18.54	             156
         18.56	             163
         18.58	             166
          18.6	             156
         18.62	             134
         18.64	             156
         18.66	             163
         18.68	             148
          18.7	             169
         18.72	             163
         18.74	             153
         18.76	             171
         18.78	             163
          18.8	             179
         18.82	             171
         18.84	             163
         18.86	             166
         18.88	             171
          18.9	             148
         18.92	             184
         18.94	             196
         18.96	             182
         18.98	             174
            19	             146
         19.02	             184
         19.04	             148
         19.06	             166
         19.08	             151
          19.1	             158
         19.12	             153
         19.14	             163
         19.16	             166
         19.18	             171
          19.2	             158
         19.22	             174
         19.24	             146
         19.26	             161
         19.28	             163
          19.3	             158
         19.32	             158
         19.34	             158
         19.36	             161
         19.38	             158
          19.4	             144
         19.42	             153
         19.44	             169
         19.46	             153
         19.48	             163
          19.5	             163
         19.52	             148
         19.54	             144
         19.56	             151
         19.58	             148
          19.6	             184
         19.62	             166
         19.64	             163
         19.66	             182
         19.68	             151
          19.7	             174
         19.72	             169
         19.74	             163
         19.76	             161
         19.78	             153
          19.8	             151
         19.82	             148
         19.84	             153
         19.86	             161
         19.88	             176
          19.9	             163
         19.92	             166
         19.94	             163
         19.96	             148
         19.98	             139
            20	             144
         20.02	             148
         20.04	             171
         20.06	             136
         20.08	             151
          20.1	             166
         20.12	             132
         20.14	             166
         20.16	             156
         20.18	             153
          20.2	             146
         20.22	             144
         20.24	             146
         20.26	             161
         20.28	             148
          20.3	             158
         20.32	             139
         20.34	             158
         20.36	             190
         20.38	             153
          20.4	             182
         20.42	             156
         20.44	             153
         20.46	             153
         20.48	             148
          20.5	             144
         20.52	             163
         20.54	             144
         20.56	             136
         20.58	             141
          20.6	             153
         20.62	             141
         20.64	             166
         20.66	             153
         20.68	             158
          20.7	             144
         20.72	             144
         20.74	             153
         20.76	             148
         20.78	             129
          20.8	             153
         20.82	             184
         20.84	             169
         20.86	             166
         20.88	             156
          20.9	             148
         20.92	             153
         20.94	             144
         20.96	             148
         20.98	             148
            21	             141
         21.02	             148
         21.04	             144
         21.06	             136
         21.08	             166
          21.1	             146
         21.12	             169
         21.14	             148
         21.16	             139
         21.18	             153
          21.2	             136
         21.22	             144
         21.24	             134
         21.26	             144
         21.28	             169
          21.3	             144
         21.32	             156
         21.34	             148
         21.36	             153
         21.38	             158
          21.4	             148
         21.42	             169
         21.44	             141
         21.46	             141
         21.48	             161
          21.5	             121
         21.52	             161
         21.54	             163
         21.56	             153
         21.58	             158
          21.6	             129
         21.62	             141
         21.64	             121
         21.66	             146
         21.68	             141
          21.7	             139
         21.72	             156
         21.74	             163
         21.76	             125
         21.78	             144
          21.8	             136
         21.82	             134
         21.84	             153
         21.86	             148
         21.88	             151
          21.9	             156
         21.92	             144
         21.94	             139
         21.96	             163
         21.98	             151
            22	             132
         22.02	             146
         22.04	             151
         22.06	             127
         22.08	             129
          22.1	             148
         22.12	             136
         22.14	             156
         22.16	             148
         22.18	             121
          22.2	             141
         22.22	             134
         22.24	             148
         22.26	             141
         22.28	             125
          22.3	             123
         22.32	             144
         22.34	             134
         22.36	             136
         22.38	             148
          22.4	             156
         22.42	             151
         22.44	             134
         22.46	             151
         22.48	             141
          22.5	             134
         22.52	             153
         22.54	             146
         22.56	             153
         22.58	             148
          22.6	             129
         22.62	             134
         22.64	             125
         22.66	             125
         22.68	             129
          22.7	             144
         22.72	             121
         22.74	             146
         22.76	             136
         22.78	             136
          22.8	             127
         22.82	             136
         22.84	             139
         22.86	             158
         22.88	             129
